review_bucket,article_id,account,published_at,title,article_type_name,classification_confidence,matched_keywords,topic_tags,suggested_type,review_result,review_note,raw_path
低置信抽检,4117,中国民主同盟,2017-12-08,代表访谈微视频 | 民盟海南省委主委康耀红,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2017-12-08_代表访谈微视频 _ 民盟海南省委主委康耀红_20409577f9a6.md
低置信抽检,4109,中国民主同盟,2017-12-09,代表访谈微视频 | 民盟吉林省委副主委郝东云,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2017-12-09_代表访谈微视频 _ 民盟吉林省委副主委郝东云_bd11df2782c8.md
低置信抽检,4111,中国民主同盟,2017-12-09,代表访谈微视频 | 民盟天津市委副主委郭景平,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2017-12-09_代表访谈微视频 _ 民盟天津市委副主委郭景平_f209f7bda7e1.md
低置信抽检,4113,中国民主同盟,2017-12-09,代表访谈微视频 | 民盟安徽省委副主委韩卉,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2017-12-09_代表访谈微视频 _ 民盟安徽省委副主委韩卉_3dcc401d9b89.md
低置信抽检,4121,中国民主同盟,2017-12-09,代表访谈微视频 | 辽宁省社会科学院财政金融研究所所长张献和,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2017-12-09_代表访谈微视频 _ 辽宁省社会科学院财政金融研究所所长张献和_0ef3e7e796c1.md
低置信抽检,4115,中国民主同盟,2017-12-10,代表访谈微视频 | 民盟江西省委副主委陈文华,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2017-12-10_代表访谈微视频 _ 民盟江西省委副主委陈文华_1ee6de723bd2.md
低置信抽检,4116,中国民主同盟,2017-12-10,代表访谈微视频 | 民盟河南省委副主委魏世忠,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2017-12-10_代表访谈微视频 _ 民盟河南省委副主委魏世忠_37338b912301.md
低置信抽检,4118,中国民主同盟,2017-12-10,代表访谈微视频 | 民盟贵州省委秘书长王明亮,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2017-12-10_代表访谈微视频 _ 民盟贵州省委秘书长王明亮_c04530ff848e.md
低置信抽检,4119,中国民主同盟,2017-12-10,代表访谈微视频 | 民盟重庆市委副主委黄燕苹,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2017-12-10_代表访谈微视频 _ 民盟重庆市委副主委黄燕苹_5a03fbb524bb.md
低置信抽检,4120,中国民主同盟,2017-12-10,代表访谈微视频 | 民盟陇南市委主委高天佑,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2017-12-10_代表访谈微视频 _ 民盟陇南市委主委高天佑_a85e02141aa5.md
低置信抽检,8816,群言杂志,2017-12-15,夏烈：为什么要提网络文学创作的“中华性”,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2017-12-15_夏烈：为什么要提网络文学创作的“中华性”_548f004d0b43.md
低置信抽检,9128,群言杂志,2018-01-03,电梯间里的人生大戏,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2018-01-03_电梯间里的人生大戏_8cc2ba4134ce.md
低置信抽检,8853,群言杂志,2018-03-08,妇女节，我们来谈谈婚姻,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2018-03-08_妇女节，我们来谈谈婚姻_45f7769684dd.md
低置信抽检,3676,中国民主同盟,2018-03-21,丁仲礼做客人民网强国论坛,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2018-03-21_丁仲礼做客人民网强国论坛_8c3013fe8e90.md
低置信抽检,8880,群言杂志,2018-05-04,对新文化运动的再反省,其他/待判,0,,上海民盟,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2018-05-04_对新文化运动的再反省_f965eba743ee.md
低置信抽检,2904,中国民主同盟,2018-05-12,“5·12”感恩 | 汶川：十年淬炼 十年新生,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2018-05-12_“5·12”感恩 _ 汶川：十年淬炼 十年新生_1a4547e26033.md
低置信抽检,8825,群言杂志,2018-07-20,大家小文 | 金开诚：漫话清高,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2018-07-20_大家小文 _ 金开诚：漫话清高_3d9c5bca1a76.md
低置信抽检,3532,中国民主同盟,2018-08-02,一带一路 | 在古丝绸之路的起点，他们来了一次精彩的“快闪”秀,其他/待判,0,,宣传写作,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2018-08-02_一带一路 _ 在古丝绸之路的起点，他们来了一次精彩的“快闪”秀_a67a2e2d5c96.md
低置信抽检,8885,群言杂志,2018-09-21,小小绝酥饼背后的武汉老字号变迁史,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2018-09-21_小小绝酥饼背后的武汉老字号变迁史_d53c0081e7de.md
低置信抽检,5713,中国民主同盟,2019-01-18,我在南极做科考 | 民盟盟员胡小刚中山站极地科考记,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2019-01-18_我在南极做科考 _ 民盟盟员胡小刚中山站极地科考记_a2fd94a5fb49.md
低置信抽检,8541,群言杂志,2019-04-24,“鹤岗”热搜冷思考：欧美经验如何让“居者有其屋”,其他/待判,0,,上海民盟,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2019-04-24_“鹤岗”热搜冷思考：欧美经验如何让“居者有其屋”_5105d46f0b5b.md
低置信抽检,8887,群言杂志,2019-05-10,工夫茶——杯中见工夫,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2019-05-10_工夫茶——杯中见工夫_edd4675e1db9.md
低置信抽检,8380,群言杂志,2019-05-17,【广东专刊】寻“客”之旅——解密围龙屋,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2019-05-17_【广东专刊】寻“客”之旅——解密围龙屋_0c43e6f02541.md
低置信抽检,2897,中国民主同盟,2019-05-21,99岁仍奋战在临床一线 民盟盟员张效房被央视报道,其他/待判,0,,宣传写作,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2019-05-21_99岁仍奋战在临床一线 民盟盟员张效房被央视报道_99606caca4fd.md
低置信抽检,9203,群言杂志,2019-05-31,缺铁性贫血，你了解多少？,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2019-05-31_缺铁性贫血，你了解多少？_ae2a040849a3.md
低置信抽检,8986,群言杂志,2019-09-04,推动北方经济快跑，如何对症下药？,其他/待判,0,,上海民盟,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2019-09-04_推动北方经济快跑，如何对症下药？_f2b8cef2dcbf.md
低置信抽检,5690,中国民主同盟,2019-09-24,我和我的祖国 | 民盟石景山区工委盟员深情歌声献礼祖国！,其他/待判,0,,80周年,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2019-09-24_我和我的祖国 _ 民盟石景山区工委盟员深情歌声献礼祖国！_8c027746f4c1.md
低置信抽检,5659,中国民主同盟,2019-09-26,我和我的祖国 | 四川盟员马薇与千名群众成都街头唱响《我和我的祖国》！,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2019-09-26_我和我的祖国 _ 四川盟员马薇与千名群众成都街头唱响《我和我的祖国》！_f522cc465579.md
低置信抽检,5663,中国民主同盟,2019-09-28,我和我的祖国 | 孔孟之乡传来盟员们最深情的告白与祝福！,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2019-09-28_我和我的祖国 _ 孔孟之乡传来盟员们最深情的告白与祝福！_51f9c9961faa.md
低置信抽检,5704,中国民主同盟,2019-09-30,我和我的祖国 | 革命老区沂蒙山传来临沂盟员们深情的祝福！,其他/待判,0,,80周年,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2019-09-30_我和我的祖国 _ 革命老区沂蒙山传来临沂盟员们深情的祝福！_9fd862748c2f.md
低置信抽检,5702,中国民主同盟,2019-10-02,我和我的祖国 | 西子湖畔传来杭州盟员们最诚挚的祝福！,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2019-10-02_我和我的祖国 _ 西子湖畔传来杭州盟员们最诚挚的祝福！_39e25d99bd48.md
低置信抽检,4044,中国民主同盟,2019-10-17,今天，送别敬爱的丁石孙主席,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2019-10-17_今天，送别敬爱的丁石孙主席_6134f1a677c7.md
低置信抽检,4137,中国民主同盟,2019-12-20,优秀！内地青年和港澳同胞共唱《守护》，词曲作者及内地男主唱是咱民盟盟员！,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2019-12-20_优秀！内地青年和港澳同胞共唱《守护》，词曲作者及内地男主唱是咱民盟盟员！_2ad259c4b15c.md
低置信抽检,9225,群言杂志,2020-01-22,节日习俗｜ 北京的年味儿,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2020-01-22_节日习俗｜ 北京的年味儿_e0667120c9bc.md
低置信抽检,7759,中国民主同盟,2020-01-30,致敬逆行者！,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2020-01-30_致敬逆行者！_5f10414ab21e.md
低置信抽检,4868,中国民主同盟,2020-02-01,国家卫健委发布权威口罩使用指南！,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2020-02-01_国家卫健委发布权威口罩使用指南！_c459820e3d04.md
低置信抽检,3208,中国民主同盟,2020-02-02,​抗击疫灾，我们同在 | 盟员美术家以笔寄愿,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2020-02-02_​抗击疫灾，我们同在 _ 盟员美术家以笔寄愿_ac9c166c79e6.md
其他/待判抽检,2932,中国民主同盟,2015-07-15,《七子之歌》节选,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2015-07-15_《七子之歌》节选_fd0bde35ee6c.md
其他/待判抽检,7327,中国民主同盟,2015-07-22,盟员美术展集萃（馆藏作品）,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2015-07-22_盟员美术展集萃（馆藏作品）_a65c7ca1eeb7.md
其他/待判抽检,3292,中国民主同盟,2015-07-30,【盟员美术大师】刘海粟,其他/待判,0,,上海民盟,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2015-07-30_【盟员美术大师】刘海粟_fa090a89a42b.md
其他/待判抽检,3294,中国民主同盟,2015-09-23,【盟员美术大师】刘海粟作品集萃,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2015-09-23_【盟员美术大师】刘海粟作品集萃_a9df7746dd88.md
其他/待判抽检,4169,中国民主同盟,2016-02-22,元宵节快乐~,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2016-02-22_元宵节快乐~_b7b4c5cf2d65.md
其他/待判抽检,3451,中国民主同盟,2016-02-23,【贺】《群言》杂志微信公众号正式上线啦~,其他/待判,0,,宣传写作,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2016-02-23_【贺】《群言》杂志微信公众号正式上线啦~_122458707578.md
其他/待判抽检,9243,群言杂志,2016-07-22,认识糖尿病,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2016-07-22_认识糖尿病_68096dc4352f.md
其他/待判抽检,8860,群言杂志,2016-08-06,季羡林：我写我,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2016-08-06_季羡林：我写我_989303a0418a.md
其他/待判抽检,4867,中国民主同盟,2016-09-23,国家副主席李源潮亲切会见中法青年领导者论坛代表何军,其他/待判,0,,宣传写作,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2016-09-23_国家副主席李源潮亲切会见中法青年领导者论坛代表何军_242068bed2d3.md
其他/待判抽检,8792,群言杂志,2016-11-02,固守尊严,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2016-11-02_固守尊严_1268aecfd014.md
其他/待判抽检,8436,群言杂志,2016-11-04,【新刊】新在“旧”中 ——读《黎烈文散文选集》,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2016-11-04_【新刊】新在“旧”中 ——读《黎烈文散文选集》_29c914cc36c8.md
其他/待判抽检,4704,中国民主同盟,2016-12-13,印尼发生6.5级地震，民盟盟员何军的“小黄人”分队再次出发！,其他/待判,0,,上海民盟、宣传写作,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2016-12-13_印尼发生6.5级地震，民盟盟员何军的“小黄人”分队再次出发！_1666ab60692a.md
其他/待判抽检,9209,群言杂志,2016-12-30,老挂历的联想,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2016-12-30_老挂历的联想_c24b96fa4cf0.md
其他/待判抽检,6008,中国民主同盟,2017-01-26,树高千尺不忘根，水流万里总思源——毛国典老师用“笔墨”回报父老乡亲,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2017-01-26_树高千尺不忘根，水流万里总思源——毛国典老师用“笔墨”回报父老乡亲_50b179988535.md
其他/待判抽检,4061,中国民主同盟,2017-02-03,今日立春 | 请您欣赏民盟美术家笔下的春,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2017-02-03_今日立春 _ 请您欣赏民盟美术家笔下的春_84c7965393ad.md
其他/待判抽检,8758,群言杂志,2017-02-09,叶嘉莹：吟诵，让诗歌的生命延续,其他/待判,0,,上海民盟,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2017-02-09_叶嘉莹：吟诵，让诗歌的生命延续_f4129e13c230.md
其他/待判抽检,8659,群言杂志,2017-03-11,俞敏洪、刘长铭“对话”乡村教育,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2017-03-11_俞敏洪、刘长铭“对话”乡村教育_dcab0a05df1e.md
其他/待判抽检,3102,中国民主同盟,2017-04-11,《史良》连载32 | 维护妇女参政权，重庆妇女界宪政运动的主要领导人,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2017-04-11_《史良》连载32 _ 维护妇女参政权，重庆妇女界宪政运动的主要领导人_7089db8534e9.md
其他/待判抽检,3103,中国民主同盟,2017-04-12,《史良》连载33 | 继续从事律师业务,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2017-04-12_《史良》连载33 _ 继续从事律师业务_4a2dc6b3db7b.md
其他/待判抽检,3104,中国民主同盟,2017-04-17,《史良》连载34 | 共产党的真挚朋友,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2017-04-17_《史良》连载34 _ 共产党的真挚朋友_fc99de9ebea5.md
其他/待判抽检,3105,中国民主同盟,2017-04-19,《史良》连载35｜在第二次宪政运动中,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2017-04-19_《史良》连载35｜在第二次宪政运动中_aecbea2bb1e4.md
其他/待判抽检,9152,群言杂志,2017-04-19,移民问题与美国政治,其他/待判,0,,宣传写作,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2017-04-19_移民问题与美国政治_70439e838ad2.md
其他/待判抽检,3106,中国民主同盟,2017-04-21,《史良》连载36 | 加入民盟,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2017-04-21_《史良》连载36 _ 加入民盟_e1291149fbdc.md
其他/待判抽检,8511,群言杂志,2017-04-21,【福建专刊】写在古港帆影里的海外交通史,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2017-04-21_【福建专刊】写在古港帆影里的海外交通史_097474511ba9.md
其他/待判抽检,3107,中国民主同盟,2017-04-25,《史良》连载（完结篇）| 参与发起成立中国妇女联谊会,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2017-04-25_《史良》连载（完结篇）_ 参与发起成立中国妇女联谊会_3b9bd8388848.md
其他/待判抽检,8586,群言杂志,2017-05-03,中国要成为文化大国的基础是什么,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2017-05-03_中国要成为文化大国的基础是什么_766e6d349cb0.md
其他/待判抽检,8452,群言杂志,2017-05-10,【新刊】非西方式文艺复兴与生态社会的来临,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2017-05-10_【新刊】非西方式文艺复兴与生态社会的来临_ca0387090803.md
其他/待判抽检,8610,群言杂志,2017-06-16,京陇方言妙趣,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2017-06-16_京陇方言妙趣_ce41628d4387.md
其他/待判抽检,9259,群言杂志,2017-06-21,读书人的本分,其他/待判,0,,上海民盟,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2017-06-21_读书人的本分_c28d495b61d4.md
其他/待判抽检,8316,群言杂志,2017-06-28,【上海专刊】方寸之间，有一份上海城市生活备忘录,其他/待判,0,,上海民盟,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2017-06-28_【上海专刊】方寸之间，有一份上海城市生活备忘录_eb928af6a5c5.md
其他/待判抽检,8574,群言杂志,2017-06-28,两种桃花源,其他/待判,0,,宣传写作,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2017-06-28_两种桃花源_435612acf6f1.md
其他/待判抽检,8768,群言杂志,2017-09-22,君子：中华民族千锤百炼的人格基因,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2017-09-22_君子：中华民族千锤百炼的人格基因_175935da38af.md
其他/待判抽检,3206,中国民主同盟,2017-12-02,@所有人，请您寄语民盟十二大！,其他/待判,0,,宣传写作,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2017-12-02_@所有人，请您寄语民盟十二大！_d2c45bbdad67.md
其他/待判抽检,3522,中国民主同盟,2017-12-06,一图带你了解民盟十二大代表是怎样产生的！,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2017-12-06_一图带你了解民盟十二大代表是怎样产生的！_8717b5a8dcff.md
其他/待判抽检,5606,中国民主同盟,2017-12-07,想看民盟十二大开幕式全景吗？小编有“神器”带你去——,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2017-12-07_想看民盟十二大开幕式全景吗？小编有“神器”带你去——_2498874a69ee.md
其他/待判抽检,4102,中国民主同盟,2017-12-08,代表访谈微视频 | 民盟上海市委主委陈群,其他/待判,0,,上海民盟,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2017-12-08_代表访谈微视频 _ 民盟上海市委主委陈群_003a713be5bf.md
其他/待判抽检,4103,中国民主同盟,2017-12-08,代表访谈微视频 | 民盟北京市委主委程红,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2017-12-08_代表访谈微视频 _ 民盟北京市委主委程红_e7923c9456b3.md
其他/待判抽检,4104,中国民主同盟,2017-12-08,代表访谈微视频 | 民盟江苏省委主委胡刚,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2017-12-08_代表访谈微视频 _ 民盟江苏省委主委胡刚_2cb8e6885357.md
其他/待判抽检,4105,中国民主同盟,2017-12-08,代表访谈微视频 | 民盟福建省委主委阮诗玮,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2017-12-08_代表访谈微视频 _ 民盟福建省委主委阮诗玮_a960f2445056.md
其他/待判抽检,4106,中国民主同盟,2017-12-08,代表访谈微视频 | 民盟黑龙江省委主委赵雨森,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2017-12-08_代表访谈微视频 _ 民盟黑龙江省委主委赵雨森_58b5e3b54c5d.md
其他/待判抽检,4107,中国民主同盟,2017-12-08,代表访谈微视频 | 民盟云南省委主委徐彬,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2017-12-08_代表访谈微视频 _ 民盟云南省委主委徐彬_0d2b425e5331.md
其他/待判抽检,4110,中国民主同盟,2017-12-08,代表访谈微视频 | 民盟四川省委主委赵振铣,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2017-12-08_代表访谈微视频 _ 民盟四川省委主委赵振铣_2ec6c955cd41.md
其他/待判抽检,4114,中国民主同盟,2017-12-08,代表访谈微视频 | 民盟广东省委主委王学成,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2017-12-08_代表访谈微视频 _ 民盟广东省委主委王学成_822056d607ae.md
其他/待判抽检,4117,中国民主同盟,2017-12-08,代表访谈微视频 | 民盟海南省委主委康耀红,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2017-12-08_代表访谈微视频 _ 民盟海南省委主委康耀红_20409577f9a6.md
其他/待判抽检,4109,中国民主同盟,2017-12-09,代表访谈微视频 | 民盟吉林省委副主委郝东云,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2017-12-09_代表访谈微视频 _ 民盟吉林省委副主委郝东云_bd11df2782c8.md
其他/待判抽检,4111,中国民主同盟,2017-12-09,代表访谈微视频 | 民盟天津市委副主委郭景平,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2017-12-09_代表访谈微视频 _ 民盟天津市委副主委郭景平_f209f7bda7e1.md
其他/待判抽检,4113,中国民主同盟,2017-12-09,代表访谈微视频 | 民盟安徽省委副主委韩卉,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2017-12-09_代表访谈微视频 _ 民盟安徽省委副主委韩卉_3dcc401d9b89.md
其他/待判抽检,4121,中国民主同盟,2017-12-09,代表访谈微视频 | 辽宁省社会科学院财政金融研究所所长张献和,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2017-12-09_代表访谈微视频 _ 辽宁省社会科学院财政金融研究所所长张献和_0ef3e7e796c1.md
其他/待判抽检,4115,中国民主同盟,2017-12-10,代表访谈微视频 | 民盟江西省委副主委陈文华,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2017-12-10_代表访谈微视频 _ 民盟江西省委副主委陈文华_1ee6de723bd2.md
其他/待判抽检,4116,中国民主同盟,2017-12-10,代表访谈微视频 | 民盟河南省委副主委魏世忠,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2017-12-10_代表访谈微视频 _ 民盟河南省委副主委魏世忠_37338b912301.md
其他/待判抽检,4118,中国民主同盟,2017-12-10,代表访谈微视频 | 民盟贵州省委秘书长王明亮,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2017-12-10_代表访谈微视频 _ 民盟贵州省委秘书长王明亮_c04530ff848e.md
其他/待判抽检,4119,中国民主同盟,2017-12-10,代表访谈微视频 | 民盟重庆市委副主委黄燕苹,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2017-12-10_代表访谈微视频 _ 民盟重庆市委副主委黄燕苹_5a03fbb524bb.md
其他/待判抽检,4120,中国民主同盟,2017-12-10,代表访谈微视频 | 民盟陇南市委主委高天佑,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2017-12-10_代表访谈微视频 _ 民盟陇南市委主委高天佑_a85e02141aa5.md
其他/待判抽检,8816,群言杂志,2017-12-15,夏烈：为什么要提网络文学创作的“中华性”,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2017-12-15_夏烈：为什么要提网络文学创作的“中华性”_548f004d0b43.md
其他/待判抽检,9128,群言杂志,2018-01-03,电梯间里的人生大戏,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2018-01-03_电梯间里的人生大戏_8cc2ba4134ce.md
其他/待判抽检,8853,群言杂志,2018-03-08,妇女节，我们来谈谈婚姻,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2018-03-08_妇女节，我们来谈谈婚姻_45f7769684dd.md
其他/待判抽检,3676,中国民主同盟,2018-03-21,丁仲礼做客人民网强国论坛,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2018-03-21_丁仲礼做客人民网强国论坛_8c3013fe8e90.md
其他/待判抽检,8880,群言杂志,2018-05-04,对新文化运动的再反省,其他/待判,0,,上海民盟,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2018-05-04_对新文化运动的再反省_f965eba743ee.md
其他/待判抽检,2904,中国民主同盟,2018-05-12,“5·12”感恩 | 汶川：十年淬炼 十年新生,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2018-05-12_“5·12”感恩 _ 汶川：十年淬炼 十年新生_1a4547e26033.md
其他/待判抽检,8825,群言杂志,2018-07-20,大家小文 | 金开诚：漫话清高,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2018-07-20_大家小文 _ 金开诚：漫话清高_3d9c5bca1a76.md
其他/待判抽检,3532,中国民主同盟,2018-08-02,一带一路 | 在古丝绸之路的起点，他们来了一次精彩的“快闪”秀,其他/待判,0,,宣传写作,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2018-08-02_一带一路 _ 在古丝绸之路的起点，他们来了一次精彩的“快闪”秀_a67a2e2d5c96.md
其他/待判抽检,8885,群言杂志,2018-09-21,小小绝酥饼背后的武汉老字号变迁史,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2018-09-21_小小绝酥饼背后的武汉老字号变迁史_d53c0081e7de.md
